Link,Tiêu đề,Địa chỉ,Mức giá,Giá/m²,Số phòng ngủ,Huyện,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số toilet,Pháp lý,Latitude,Longitude
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/ban-don-lap-vuon-tung-sieu-dep-1000m2-pr40042116,Bán biệt thự đơn lập Vườn Tùng Ecopark siêu đẹp - 1000m2,"Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,6 phòng,Văn Giang,1.000 m²,,,Đông - Nam,Đông - Nam,3 tầng,8 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/hang-hiem-co-xanh-52m2-gia-4-9-ty-tai-2-pr39038400,"Bán gấp! Liền kề Shophouse 48m2 gần chung cư giá 5,5 tỷ dự án Vin Hưng Yên","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên","5,5 tỷ","~114,58 triệu/m²",6 phòng,Văn Giang,48 m²,,13 m,,,5 tầng,,,20.9424362182617,105.955299377441
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-long-hung-prj-lumiere-springbay/doc-quyen-3pn2vs-c4l2-1718-kinh-cong-duy-nhat-toa-l2-rong-110m2-thong-thuy-ck-toi-20-3-pr40869949,Độc quyền 3PN 2VS căn C4L2.1718 kính cong duy nhất tòa L2 rộng 110m2 thông thủy CK tới 20.3%,"Dự án Lumiere SpringBay, Xã Long Hưng, Văn Giang, Hưng Yên","7,9 tỷ","~71,63 triệu/m²",3 phòng,Văn Giang,"110,29 m²",,,Đông - Bắc,Tây - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.952280044555664,105.98131561279297
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-ban-gia-tot-nhat-mua-o-hay-dau-tu-chi-tu-850tr-ls-0-full-tu-bep-dieu-a-pr40164078,Trực tiếp CĐT bán căn hộ giá tốt nhất mua ở hay đầu tư chỉ từ 850tr + LS 0% full tủ bếp + điều hòa,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~47,61 triệu/m²",2 phòng,Văn Giang,"58,81 m²",,,,,,2 phòng,HĐ,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chia-se-6-yeu-to-hoi-tu-tai-ck-7-gtch-htls-0-24th-qua-tan-gia-100tr-pr40588012,"Em Giang PKD chia sẻ 6 yếu tố hội tụ tại The Fibonan,căn 3N 79m2 CK 7%,HTLS 0% 24th, tân gia 100tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,9 tỷ","~49,37 triệu/m²",3 phòng,Văn Giang,79 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-the-fibonan-ecopark/ban-2pn-dep-nhat-du-an-ban-cong-dong-nam-view-song-san-golf-3-5ty-htls-0-ck6-60-trieu-pr40796423,"Bán căn 2PN đẹp nhất dự án ban công Đông Nam view sông, sân golf 3.5tỷ, HTLS 0%, CK 6% + 60 triệu","Dự án The Fibonan Ecopark, Xã Cửu Cao, Văn Giang, Hưng Yên","3,5 tỷ","~51,47 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,HĐMB,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chu-dau-tu-chi-600tr-so-huu-ngay-2pn-ck-9-htls-0-trong-24th-qua-tang-25tr-pr39641609,"Em Giang PKD chủ đầu tư giảm ngay 300tr căn hộ 2PN CK 9%, HTLS 0% trong 24th, quà tặng tân gia 45tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,1 tỷ","~47,69 triệu/m²",2 phòng,Văn Giang,65 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-dong-tao/346m2-duong-xe-tai-gan-song-mat-tien-13-35m-thich-hop-dau-tu-de-o-pr40746970,"346m2 đường xe tải gần sông, mặt tiền 13,35m thích hợp đầu tư để ở","Xã Đông Tảo, Khoái Châu, Hưng Yên",11 triệu/m²,"~3,81 tỷ",,Khoái Châu,346 m²,"13,35 m",,,,,,Sổ đỏ,20.8916905596844,105.955354983578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/ban-don-lap-gan-600m2-120trieu-m2-pr40415234,Bán biệt thự đơn lập Ecopark gần 600m2 - 120 triệu/m2,"Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",120 triệu/m²,"~68,04 tỷ",6 phòng,Văn Giang,567 m²,,,Tây - Nam,Đông - Nam,3 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/hang-view-grandworld-vinh-thien-duong-8-hang-ngoai-giao-gia-vo-cung-hop-ly-so-do-vinh-vien-pr40869791,"Shop Nhà Phố view Grandworld Vịnh Thiên Đường 8 hàng ngoại giao, giá vô cùng hợp lý sổ đỏ vĩnh viễn","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,96 m²,6 m,30 m,,,5 tầng,,Hợp đồng mua bán,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-mega-complex-vinhomes-ocean-park-2/ban-can-2-dien-tich-64m2-gia-7-4-ty-vi-tri-rat-dep-pr40838919,"Bán căn biệt thự Vinhomes Ocean Park 2, diện tích 64m2, giá 7.4 tỷ vị trí rất đẹp","Dự án Mega Complex - Vinhomes Ocean Park 2, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","7,4 tỷ","~115,62 triệu/m²",,Văn Giang,64 m²,,,Đông - Nam,,,,,20.951213836669922,105.98468017578125
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-179-1-xa-cuu-cao-prj-vaquarius-van-giang/ban-lien-ke-mat-chinh-gia-goc-tu-chu-dau-tu-pr39856624,"Bán liền kề, shophouse mặt đường chính giá gốc từ chủ đầu tư","Dự án Vaquarius Văn Giang, Đường 179, Xã Cửu Cao, Văn Giang, Hưng Yên",Thỏa thuận,,4 phòng,Văn Giang,90 m²,5 m,20 m,Đông,Đông - Nam,5 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.963123321533203,105.95459747314453
https://batdongsan.com.vn/ban-dat-xa-ong-dinh/ban-lo-goc-rat-dep-tai-khoai-chau-pr40762915,Bán lô góc rất đẹp tại Khoái Châu,"Xã Ông Đình, Khoái Châu, Hưng Yên",23 triệu/m²,"~4,28 tỷ",,Khoái Châu,186 m²,"8,5 m",7 m,Đông - Nam,,,,Sổ đỏ/ Sổ hồng,20.852752140422,105.974449364558
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sol-forest-ecopark/truc-tiep-cdt-the-fibonan-ban-ch-3pn-chi-4-0x-ty-htls-0-18-thang-tts-ck-250tr-mien-phi-dv-pr40848885,"Trực tiếp CĐT The Fibonan bán CH 3PN chỉ 4,0x tỷ HTLS 0% 18 tháng TTS ck 250tr miễn phí DV","Dự án Sol Forest Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,3 phòng,Văn Giang,79 m²,,,,,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-tan-quang/ban-nhanh-lo-vang-tai-ngoc-da-quang-pr40554996,"Bán nhanh lô đất vàng tại Ngọc Đà, Tân Quang","Xã Tân Quang, Văn Lâm, Hưng Yên","54,5 triệu/m²","~5,72 tỷ",,Văn Lâm,105 m²,"5,1 m","7,5 m",,,,,Sổ đỏ/ Sổ hồng.,20.9756572807237060,105.9745206942935900
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/ban-mezza-2-tang-nhinh-4-ti-dien-tich-su-dung-110m2-pr40869102,"Bán căn hộ Mezza 2 tầng Sky Forest - nhỉnh 4 tỷ, diện tích sử dụng 110m2","Dự án Sky Forest Residences , Xã Xuân Quan, Văn Giang, Hưng Yên","4,4 tỷ",~40 triệu/m²,4 phòng,Văn Giang,110 m²,,,,Đông - Bắc,,3 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/vvip-bien-can-2-mat-tien-duong-20m-doi-dien-bien-va-43-toa-chung-cu-100m2-gia-19-ty-pr40471606,"VVIP shophouse Phố Biển căn 2 mặt tiền đường 20m đối diện biển và 43 tòa chung cư, 100m2 giá 16 tỷ","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",16 tỷ,~160 triệu/m²,6 phòng,Văn Giang,100 m²,5 m,20 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/-ban-2-ngu-skyforest-view-biet-thu-dao-gia-3-55-ty-lh-pr40729234,"Cần bán căn 2 phòng ngủ Sky Forest view biệt thự đảo giá 3.55 tỷ, LH 0961 694 ***","Dự án Sky Forest Residences , Xã Xuân Quan, Văn Giang, Hưng Yên","3,55 tỷ","~56,35 triệu/m²",2 phòng,Văn Giang,63 m²,,,,Đông - Bắc,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/chi-350tr-so-huu-ngay-1-ngu-toa-skyforest-lh-pr40673751,"Chỉ cần 500tr sở hữu ngay căn 1 phòng ngủ toà Sky Forest Ecopark, LH 0961 694 ***","Dự án Sky Forest Residences , Xã Xuân Quan, Văn Giang, Hưng Yên","1,85 tỷ","~52,86 triệu/m²",1 phòng,Văn Giang,35 m²,,,,Tây - Bắc,,1 phòng,Hợp đồng mua bán,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-nha-rieng-pho-pho-noi-phuong-di-su/chinh-chu-can-ban-m2-70m-zalo-pr40850119,"Chính chủ cần bán nhà Dị Sử 65,9m2, Zalo 0859 182 ***","Phố Phố Nối, Phường Dị Sử, Mỹ Hào, Hưng Yên",Thỏa thuận,,4 phòng,Mỹ Hào,"65,9 m²",,35 m,Đông,Tây,2 tầng,2 phòng,Sổ đỏ/ Sổ hồng,20.930732247162,106.065639636618
https://batdongsan.com.vn/ban-kho-nha-xuong-duong-dt-385-xa-chi-dao/ban-3ha-dat-cum-cn-50-nam-tai-van-lam-hung-yen-pr40869552,"Bán 3ha đất cụm CN 50 năm tại Chỉ Đạo, Văn Lâm, Hưng Yên","Đường ĐT 385, Xã Chỉ Đạo, Văn Lâm, Hưng Yên",Thỏa thuận,,,Văn Lâm,30.000 m²,135 m,24 m,,,,,Sổ đỏ/ Sổ hồng,20.9900075471049,106.043669464964
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-379-xa-xuan-quan-prj-swan-lake-onsen-residences/-ban-3-ngu-truc-09-toa-l1-landmark-ecopark-gia-8-7-ty-lh-pr40798460,"Cần bán căn 3 phòng ngủ trục 09 toà L1 Landmark Ecopark giá 8.75 tỷ, LH 0961 694 ***","Dự án Swan Lake Onsen, Đường 379, Xã Xuân Quan, Văn Giang, Hưng Yên","8,75 tỷ","~76,75 triệu/m²",3 phòng,Văn Giang,114 m²,,,,Đông - Bắc,,2 phòng,Hợp đồng mua bán,20.9689693450928,105.920051574707
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/-ban-2-ngu-skyforest-chi-thanh-toan-truoc-800tr-lh-pr40869822,"Cần bán căn 2 phòng ngủ Sky Forest chỉ cần thanh toán trước 800tr, LH 0961 694 ***","Sky Forest Residences Ecopark, Xã Xuân Quan, Huyện Văn Giang, Hưng Yên","2,8 tỷ","~46,67 triệu/m²",2 phòng,Văn Giang,60 m²,,,,Nam,,2 phòng,Hợp đồng mua bán,20.962055,105.9318
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-nghia-tru-prj-the-crown-vinhomes-ocean-park-3/quy-can-chiet-khau-tot-nhat-day-du-qua-tang-cap-nhat-5-9-2024-oceanpark-3-pr40839580?c=d1,"Quỹ căn Chiết khấu tốt nhất, đầy đủ quà tặng cập nhật 9/9/2024 Vinhomes Ocean Park 3","Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên","7,8 tỷ",~130 triệu/m²,5 phòng,Văn Giang,60 m²,4 m,13 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Hợp đồng mua bán,20.9414844512939,105.956901550293
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/hang-hot-le-hai-au-78m2-mat-tien-6m-duong-20m-dong-nam-gia-8-6-ty-pr40392298,"Hàng hot liền kề Hải Âu 78m2 mặt tiền 6m đường 20m, Đông Nam, giá 8,1 tỷ","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên","8,1 tỷ","~103,85 triệu/m²",6 phòng,Văn Giang,78 m²,6 m,20 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.9424362182617,105.955299377441
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-ecopark-grand-the-island/chinh-chu-can-tien-ban-gap-can-dao-3-vi-tri-rat-dep-ngay-doi-dien-mau-dt-270m2-pr33993124,"Chính chủ cần tiền bán gấp căn biệt thự đảo vị trí rất đẹp ngay đối diện nhà mẫu, DT 270m2","Dự án Ecopark Grand, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,270 m²,,,,,,,,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-sky-forest-residences-ecopark/-ban-2-ngu-2-ve-sinh-toa-skyforest-gia-2-8-ty-lh-pr40869774,"Cần bán căn 2 phòng ngủ 2 vệ sinh toà Sky Forest giá 2.8 tỷ, LH 0961 694 ***","Dự án Sky Forest Residences , Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~46,67 triệu/m²",2 phòng,Văn Giang,60 m²,,,,Nam,,2 phòng,Hợp đồng mua bán,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/mo-ban-dot-2-quy-hoa-hau-tang-dep-htls-0-18th-co-slot-o-to-uu-dai-tot-nhat-pr40869474,"Mở bán đợt 2 quỹ căn hoa hậu The Fibonan, tầng đẹp, HTLS 0% 18th, có slot ô tô, ưu đãi tốt nhất","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,7 tỷ","~54,41 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Nam,Đông - Bắc,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/-chinh-chu-gia-dinh-toi-ban-duplex-cao-cap-150m2-full-view-song-hong-cuc-dep-pr40846312,"(Chính chủ) Gia đình tôi cần bán căn Duplex cao cấp 150m2 Ecopark full đồ, view sông Hồng cực đẹp","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","9,2 tỷ","~61,33 triệu/m²",3 phòng,Văn Giang,150 m²,,,,,,3 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/truc-tiep-cdt-ban-gia-tot-nhat-mua-o-hay-dau-tu-chi-tu-850tr-ls-0-full-tu-bep-dieu-a-pr40164078,Trực tiếp CĐT bán căn hộ giá tốt nhất mua ở hay đầu tư chỉ từ 850tr + LS 0% full tủ bếp + điều hòa,"Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","2,8 tỷ","~47,61 triệu/m²",2 phòng,Văn Giang,"58,81 m²",,,,,,2 phòng,HĐ,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chia-se-6-yeu-to-hoi-tu-tai-ck-7-gtch-htls-0-24th-qua-tan-gia-100tr-pr40588012,"Em Giang PKD chia sẻ 6 yếu tố hội tụ tại The Fibonan,căn 3N 79m2 CK 7%,HTLS 0% 24th, tân gia 100tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,9 tỷ","~49,37 triệu/m²",3 phòng,Văn Giang,79 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-cuu-cao-prj-the-fibonan-ecopark/ban-2pn-dep-nhat-du-an-ban-cong-dong-nam-view-song-san-golf-3-5ty-htls-0-ck6-60-trieu-pr40796423,"Bán căn 2PN đẹp nhất dự án ban công Đông Nam view sông, sân golf 3.5tỷ, HTLS 0%, CK 6% + 60 triệu","Dự án The Fibonan Ecopark, Xã Cửu Cao, Văn Giang, Hưng Yên","3,5 tỷ","~51,47 triệu/m²",2 phòng,Văn Giang,68 m²,,,Tây - Bắc,Đông - Nam,,2 phòng,HĐMB,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/em-giang-pkd-chu-dau-tu-chi-600tr-so-huu-ngay-2pn-ck-9-htls-0-trong-24th-qua-tang-25tr-pr39641609,"Em Giang PKD chủ đầu tư giảm ngay 300tr căn hộ 2PN CK 9%, HTLS 0% trong 24th, quà tặng tân gia 45tr","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên","3,1 tỷ","~47,69 triệu/m²",2 phòng,Văn Giang,65 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-dat-xa-dong-tao/346m2-duong-xe-tai-gan-song-mat-tien-13-35m-thich-hop-dau-tu-de-o-pr40746970,"346m2 đường xe tải gần sông, mặt tiền 13,35m thích hợp đầu tư để ở","Xã Đông Tảo, Khoái Châu, Hưng Yên",11 triệu/m²,"~3,81 tỷ",,Khoái Châu,346 m²,"13,35 m",,,,,,Sổ đỏ,20.8916905596844,105.955354983578
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-319-m2-36-5-ty-pr40583999,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, 319 m2, 36.5 tỷ","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên","36,5 tỷ","~114,42 triệu/m²",4 phòng,Văn Giang,319 m²,18 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.9742221832275,105.922142028809
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-gap-tho-20-5-ty-pr39820802,"Tống Diễn 0944 866 ***. Bán song lập Vườn Tùng Ecopark, nhà thô, hoàn thiện mặt ngoài, giá chuẩn","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",22 tỷ,"~135,8 triệu/m²",4 phòng,Văn Giang,162 m²,20 m,6 m,Đông - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng.,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-truc-1-xa-xuan-quan-prj-khu-do-thi-ecopark/tong-dien-ban-nhanh-don-lap-gia-re-nhat-truong-pr40472795,"Tống Diễn 0944 866 ***. Bán nhanh biệt thự đơn lập Ecopark, giá rẻ nhất thị trường","Dự án Ecopark, Đường Trúc, Xã Xuân Quan, Văn Giang, Hưng Yên",67 tỷ,"~118,17 triệu/m²",4 phòng,Văn Giang,567 m²,20 m,6 m,Tây - Nam,,3 tầng,4 phòng,Sổ đỏ/ Sổ hồng,20.97422218322754,105.9221420288086
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/ban-ocp2-mat-duong-35m-bien-xanh-120m2-gia-20-x-ty-doi-dien-9-toa-chung-cu-pr40743476,"Bán shophouse Vinhomes OCP2 - mặt đường 35m - Biển Xanh 120m2 giá 20,x tỷ - đối diện 9 toà chung cư","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",20 tỷ,"~166,67 triệu/m²",6 phòng,Văn Giang,120 m²,6 m,35 m,Đông - Nam,Đông - Nam,5 tầng,5 phòng,Sổ đỏ/ Sổ hồng,20.942436218261719,105.95529937744141
https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-xa-nghia-tru-prj-mega-grand-world-ha-noi/hot-hot-hot-can-pt-tv-cuoi-cung-mat-quang-truong-dong-song-venice-tang-xe-vf9-pr40437545,Hot hot hot. Căn PT. TV cuối cùng mặt quảng trường dòng sông Venice tặng xe VF9,"Dự án Mega Grand World Hà Nội , Xã Nghĩa Trụ, Văn Giang, Hưng Yên","20,5 tỷ","~220,9 triệu/m²",,Văn Giang,"92,8 m²",,,Đông - Nam,,,,,20.951213836669922,105.98468017578125
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-long-hung-prj-the-empire-vinhomes-ocean-park-2/ban-quy-can-co-xanh-oceanpark-2-dep-re-vi-tri-dau-tu-tot-pr40437521,"Bán Quỹ Căn Cọ Xanh Vinhomes Ocean Park 2 đẹp, rẻ, vị trí đầu tư tốt","Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",8 tỷ,"~123,08 triệu/m²",,Văn Giang,65 m²,,,,,,,,20.94243621826172,105.9552993774414
https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-xa-xuan-quan-prj-ecopark-grand-the-island/ban-can-dao-dt-300m2-xay-tho-huong-ho-dong-nam-lh-0987535356-pr33691913,"Cần bán căn biệt thự đảo DT 300 m2, giá rẻ nhất thị trường, LH 0932 375 ***","Dự án Ecopark Grand, Xã Xuân Quan, Văn Giang, Hưng Yên",Thỏa thuận,,,Văn Giang,300 m²,,,Tây - Bắc,,,,,20.9620552062988,105.931800842285
https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-pho-cuc-xa-xuan-quan-prj-the-fibonan-ecopark/chi-850tr-so-huu-ngay-3pn-97m2-tai-cao-cap-h-biet-thu-vuon-mai-ecopark-pr40838327,"Chỉ 850tr sở hữu ngay 3PN 97m2 tại căn hộ cao cấp The Fibonan, cạnh biệt thự Vườn Mai Ecopark","Dự án The Fibonan Ecopark, Đường Phố Cúc, Xã Xuân Quan, Văn Giang, Hưng Yên",4 tỷ,"~41,24 triệu/m²",3 phòng,Văn Giang,97 m²,,,Đông - Nam,Đông - Nam,,2 phòng,HĐMB.,20.962055206298828,105.93180084228516
https://batdongsan.com.vn/ban-can-ho-chung-cu-xa-xuan-quan-prj-the-fibonan-ecopark/chi-750tr-so-huu-ngay-3pn-97m2-tai-cao-cap-h-biet-thu-vuon-mai-ecopark-pr40767905,"Chỉ cần 750tr sở hữu ngay 3PN 97m2 tại căn hộ cao cấp The Fibonan, cạnh biệt thự Vườn Mai Ecopark","Dự án The Fibonan Ecopark, Xã Xuân Quan, Văn Giang, Hưng Yên",4 tỷ,"~41,24 triệu/m²",3 phòng,Văn Giang,97 m²,,,Đông - Nam,Đông - Nam,,2 phòng,Sổ đỏ/ Sổ hồng,20.962055206298828,105.93180084228516
